STATE/UT NAME,AC NO.,AC NAME,CANDIDATE NAME,GENDER,AGE,CATEGORY,PARTY,SYMBOL,GENERAL,POSTAL,TOTAL,OVER VALID VOTES + NOTA,OVER TOTAL ELECTORS,TOTAL ELECTORS
Tamil Nadu,120,COIMBATORE (SOUTH),6 J. Praveenkumar,MALE,28,GENERAL,IND,Letter box,170,0,170,0.11,0.09,188912
Tamil Nadu,120,COIMBATORE (SOUTH),7 M. Senthilkumar,MALE,55,GENERAL,IND,Pen nib with seven rays,154,4,158,0.1,0.08,188912
Tamil Nadu,120,COIMBATORE (SOUTH),8 Gokula Krishnan.s,MALE,26,GENERAL,tavk,Camera,155,3,158,0.1,0.08,188912
Tamil Nadu,120,COIMBATORE (SOUTH),9 B. Dhandapani,MALE,53,GENERAL,NGPP,Battery Torch,152,5,157,0.1,0.08,188912
Tamil Nadu,120,COIMBATORE (SOUTH),10 P. Palanivel,MALE,45,SC,IND,Ginger,153,1,154,0.1,0.08,188912
Tamil Nadu,120,COIMBATORE (SOUTH),11 K. Dinesh Kumar,MALE,26,GENERAL,IND,Electric pole,115,2,117,0.07,0.06,188912
Tamil Nadu,120,COIMBATORE (SOUTH),12 B. Yuvaraj,MALE,28,GENERAL,IND,Bangles,105,0,105,0.07,0.06,188912
Tamil Nadu,120,COIMBATORE (SOUTH),13 V. Senthilkumar,MALE,47,GENERAL,IND,Lady finger,91,1,92,0.06,0.05,188912
Tamil Nadu,120,COIMBATORE (SOUTH),14 S. Rangaraj,MALE,64,GENERAL,IND,Crane,66,1,67,0.04,0.04,188912
Tamil Nadu,120,COIMBATORE (SOUTH),15 Imthiyas,MALE,36,GENERAL,IND,Diamond,63,2,65,0.04,0.03,188912
Tamil Nadu,120,COIMBATORE (SOUTH),16 V. Velmurugan,MALE,45,GENERAL,IND,Helmet,46,2,48,0.03,0.03,188912
Tamil Nadu,120,COIMBATORE (SOUTH),17 Venkatachalam Paramasivam,MALE,46,SC,IND,Ship,42,1,43,0.03,0.02,188912
Tamil Nadu,120,COIMBATORE (SOUTH),18 K. Rajapandian,MALE,30,SC,IND,Telephone,40,0,40,0.03,0.02,188912
Tamil Nadu,120,COIMBATORE (SOUTH),19 T. Magizhan,MALE,29,GENERAL,IND,Bat,40,0,40,0.03,0.02,188912
Tamil Nadu,120,COIMBATORE (SOUTH),20 L. Hakkim,MALE,26,GENERAL,IND,Matchbox,38,0,38,0.02,0.02,188912
Tamil Nadu,120,COIMBATORE (SOUTH),21 J. Suriyakumar,MALE,31,SC,IND,Mixee,37,0,37,0.02,0.02,188912
Tamil Nadu,120,COIMBATORE (SOUTH),22 P. Sangararaj,MALE,44,GENERAL,IND,Gas Stove,35,1,36,0.02,0.02,188912
Tamil Nadu,120,COIMBATORE (SOUTH),23 G. Maheshwaran,MALE,41,SC,MMKA,Gas cylinder,35,1,36,0.02,0.02,188912
Tamil Nadu,120,COIMBATORE (SOUTH),24 M. John Bosco,MALE,54,GENERAL,IND,Green chilli,32,1,33,0.02,0.02,188912
Tamil Nadu,120,COIMBATORE (SOUTH),25 K. Vijayan,MALE,40,GENERAL,IND,Water melon,32,0,32,0.02,0.02,188912
Tamil Nadu,120,COIMBATORE (SOUTH),26 D. Vigneshwaran,MALE,34,SC,IND,Violin,32,0,32,0.02,0.02,188912
Tamil Nadu,120,COIMBATORE (SOUTH),27 N. Abilazan,MALE,37,SC,IND,Balloon,31,0,31,0.02,0.02,188912
Tamil Nadu,120,COIMBATORE (SOUTH),28 P. Manoj,MALE,32,GENERAL,IND,Kettle,27,1,28,0.02,0.01,188912
Tamil Nadu,120,COIMBATORE (SOUTH),29 K.s. Rajagopal,MALE,38,SC,IND,Ring,26,1,27,0.02,0.01,188912
Tamil Nadu,120,COIMBATORE (SOUTH),30 Gopalakrishnan,MALE,46,GENERAL,IND,Belt,24,0,24,0.02,0.01,188912
Tamil Nadu,120,COIMBATORE (SOUTH),31 P. Kathiravan,MALE,32,SC,IND,Mike,22,1,23,0.01,0.01,188912
Tamil Nadu,120,COIMBATORE (SOUTH),32 M. Ravichandran,MALE,57,GENERAL,IND,Grapes,21,0,21,0.01,0.01,188912
TURN OUT,,,,,,TOTAL:,,,155127,1372,156499,-,82.84,
Tamil Nadu,121,SINGANALLUR,1 K.s.sri Giri Prasath,MALE,43,GENERAL,TVK,Whistle,83725,438,84163,38.08,31.17,269997
Tamil Nadu,121,SINGANALLUR,2 V.srinidhi,FEMALE,37,GENERAL,INC,Hand,64162,862,65024,29.42,24.08,269997
Tamil Nadu,121,SINGANALLUR,3 K.r.jayaram,MALE,53,GENERAL,ADMK,Two leaves,57073,710,57783,26.14,21.4,269997
Tamil Nadu,121,SINGANALLUR,4 Nehruji Gunasekaran,MALE,32,GENERAL,NTK,Farmer Carrying Plough,9119,84,9203,4.16,3.41,269997
Tamil Nadu,121,SINGANALLUR,6 Sivaji Perumal,MALE,51,SC,BSP,Elephant,423,5,428,0.19,0.16,269997
Tamil Nadu,121,SINGANALLUR,7 N.r.appathurai,MALE,75,GENERAL,AIPTMMK,Coconut farm,315,3,318,0.14,0.12,269997
Tamil Nadu,121,SINGANALLUR,8 Thahir Hussain,MALE,28,GENERAL,IND,Diamond,278,0,278,0.13,0.1,269997
Tamil Nadu,121,SINGANALLUR,9 Akbar Ali,MALE,57,GENERAL,IND,Pen nib with seven rays,250,5,255,0.12,0.09,269997
Tamil Nadu,121,SINGANALLUR,10 Murugan.o,MALE,50,SC,GPI,Lady finger,228,0,228,0.1,0.08,269997
Tamil Nadu,121,SINGANALLUR,11 S.s.sundharam,MALE,54,GENERAL,RTSMJD,Pressure cooker,200,1,201,0.09,0.07,269997
Tamil Nadu,121,SINGANALLUR,12 P.tamilselvi,FEMALE,65,GENERAL,IND,Matchbox,171,3,174,0.08,0.06,269997
Tamil Nadu,121,SINGANALLUR,13 Janani.d,FEMALE,26,GENERAL,IND,Mike,166,2,168,0.08,0.06,269997
Tamil Nadu,121,SINGANALLUR,14 S.satheesh,MALE,54,GENERAL,IND,School bag,160,0,160,0.07,0.06,269997
Tamil Nadu,121,SINGANALLUR,15 Sarveswaran,MALE,58,GENERAL,PFTROOBC,Laptop,150,1,151,0.07,0.06,269997
Tamil Nadu,121,SINGANALLUR,16 N.rajasekaran,MALE,50,GENERAL,IND,Tennis racket & ball,129,1,130,0.06,0.05,269997
Tamil Nadu,121,SINGANALLUR,17 K.kumar Babu,MALE,64,GENERAL,IND,Ring,127,0,127,0.06,0.05,269997
Tamil Nadu,121,SINGANALLUR,18 Uma Paramasivam,FEMALE,33,SC,IND,Flute,114,1,115,0.05,0.04,269997
Tamil Nadu,121,SINGANALLUR,19 Rajkumar.m,MALE,45,GENERAL,IND,Jackfruit,108,3,111,0.05,0.04,269997
Tamil Nadu,121,SINGANALLUR,20 Subaramanian.n,MALE,74,GENERAL,IND,Gas cylinder,101,1,102,0.05,0.04,269997
Tamil Nadu,121,SINGANALLUR,21 V.balamurugan,MALE,50,GENERAL,IND,Balloon,91,0,91,0.04,0.03,269997
Tamil Nadu,121,SINGANALLUR,22 M.ashok Kumar,MALE,33,GENERAL,IND,Bat,82,0,82,0.04,0.03,269997
Tamil Nadu,121,SINGANALLUR,23 Vijayakumar,MALE,61,GENERAL,IND,Bricks,63,3,66,0.03,0.02,269997
Tamil Nadu,121,SINGANALLUR,24 Dr.k.rajkumar,MALE,45,SC,IND,Bucket,65,0,65,0.03,0.02,269997
Tamil Nadu,121,SINGANALLUR,25 Vasanthi,FEMALE,45,GENERAL,IND,Bangles,59,0,59,0.03,0.02,269997
Tamil Nadu,121,SINGANALLUR,26 Karthik,MALE,38,GENERAL,IND,Wall hook,54,0,54,0.02,0.02,269997
Tamil Nadu,121,SINGANALLUR,27 R.manikandabrabhu,MALE,38,GENERAL,IND,Ship,51,2,53,0.02,0.02,269997
Tamil Nadu,121,SINGANALLUR,28 Ayoob Riyas,MALE,36,GENERAL,IND,Triangle,49,1,50,0.02,0.02,269997
Tamil Nadu,121,SINGANALLUR,29 A.mounakumar,MALE,26,GENERAL,IND,Stumps,48,0,48,0.02,0.02,269997
TURN OUT,,,,,,TOTAL:,,,218881,2152,221033,-,81.86,
Tamil Nadu,122,KINATHUKADAVU,1 Vignesh K,MALE,38,GENERAL,TVK,Whistle,99661,289,99950,37.31,32.67,305919
Tamil Nadu,122,KINATHUKADAVU,2 Sabari Karthikeyan K.v.k.s,MALE,46,GENERAL,DMK,Rising sun,87547,693,88240,32.94,28.84,305919
Tamil Nadu,122,KINATHUKADAVU,3 Damodaran S,MALE,75,GENERAL,ADMK,Two leaves,67333,456,67789,25.3,22.16,305919
Tamil Nadu,122,KINATHUKADAVU,4 Banupriya M,FEMALE,42,GENERAL,NTK,Farmer Carrying Plough,9614,53,9667,3.61,3.16,305919
Tamil Nadu,122,KINATHUKADAVU,6 Mariyappan R,MALE,48,SC,GPI,Lady finger,548,6,554,0.21,0.18,305919
TURN OUT,,,,,,TOTAL:,,,266406,1511,267917,-,87.58,
Tamil Nadu,123,POLLACHI,1 K. Nithyanandhan,MALE,54,GENERAL,DMK,Rising sun,61347,666,62013,34.22,30.4,204008
Tamil Nadu,123,POLLACHI,2 Pollachi V. Jayaraman,MALE,73,GENERAL,ADMK,Two leaves,56842,544,57386,31.67,28.13,204008
Tamil Nadu,123,POLLACHI,3 G. Ramanathan,MALE,33,GENERAL,TVK,Whistle,53605,214,53819,29.7,26.38,204008
Tamil Nadu,123,POLLACHI,4 N. Senthil Kumar,MALE,51,GENERAL,NTK,Farmer Carrying Plough,4826,40,4866,2.69,2.39,204008
Tamil Nadu,123,POLLACHI,6 M. Jayaram,MALE,51,GENERAL,IND,Tea filter,593,3,596,0.33,0.29,204008
Tamil Nadu,123,POLLACHI,7 C.m. Aruchamy,MALE,60,SC,BSP,Elephant,327,2,329,0.18,0.16,204008
Tamil Nadu,123,POLLACHI,8 S. Jeyaram,MALE,38,GENERAL,IND,Tennis racket & ball,322,1,323,0.18,0.16,204008
Tamil Nadu,123,POLLACHI,9 M. Jayaraman,MALE,44,GENERAL,IND,CCTV Camera,264,5,269,0.15,0.13,204008
Tamil Nadu,123,POLLACHI,10 M. Jayaprathap,MALE,32,GENERAL,IND,Dolli,225,2,227,0.13,0.11,204008
Tamil Nadu,123,POLLACHI,11 V. Karthikeyan,MALE,30,GENERAL,IND,Throwing a javelin,190,2,192,0.11,0.09,204008
Tamil Nadu,123,POLLACHI,12 T. Nithyanantham,MALE,34,GENERAL,IND,Socks,122,4,126,0.07,0.06,204008
Tamil Nadu,123,POLLACHI,13 K. Nithyanandan,MALE,51,GENERAL,IND,Shutter,113,1,114,0.06,0.06,204008
Tamil Nadu,123,POLLACHI,14 P. Nagaraj,MALE,68,GENERAL,IND,Bench,85,2,87,0.05,0.04,204008
TURN OUT,,,,,,TOTAL:,,,179702,1494,181196,-,88.82,
Tamil Nadu,124,VALPARAI (SC),1 Kutty (alias) Sudhakar. A,MALE,49,SC,DMK,Rising sun,54096,575,54671,36.34,31.48,173659
Tamil Nadu,124,VALPARAI (SC),2 Dr. Sridharan. A,MALE,69,SC,TVK,Whistle,45099,201,45300,30.11,26.09,173659
Tamil Nadu,124,VALPARAI (SC),3 Lekshmana Singh. D,MALE,57,SC,ADMK,Two leaves,43393,335,43728,29.07,25.18,173659
Tamil Nadu,124,VALPARAI (SC),4 Umadevi. P,FEMALE,29,SC,NTK,Farmer Carrying Plough,5203,53,5256,3.49,3.03,173659
Tamil Nadu,124,VALPARAI (SC),6 Perumal. K,MALE,30,SC,IND,Bat,479,0,479,0.32,0.28,173659
Tamil Nadu,124,VALPARAI (SC),7 Lakshmi. N,FEMALE,44,SC,IND,Electric pole,319,3,322,0.21,0.19,173659
TURN OUT,,,,,,TOTAL:,,,149260,1171,150431,-,86.62,
Tamil Nadu,125,UDUMALAIPETTAI,1 Jayakumar M.,MALE,50,GENERAL,DMK,Rising sun,67727,822,68549,33.67,29.67,231009
Tamil Nadu,125,UDUMALAIPETTAI,2 Radhakrishnan K.,MALE,60,GENERAL,ADMK,Two leaves,65156,511,65667,32.26,28.43,231009
Tamil Nadu,125,UDUMALAIPETTAI,3 Sankar K.,MALE,50,GENERAL,TVK,Whistle,59506,325,59831,29.39,25.9,231009
Tamil Nadu,125,UDUMALAIPETTAI,4 Ram Kumar M.,MALE,30,GENERAL,NTK,Farmer Carrying Plough,6629,73,6702,3.29,2.9,231009
Tamil Nadu,125,UDUMALAIPETTAI,6 Padmendraprakash A.,MALE,48,GENERAL,IND,Pen nib with seven rays,462,8,470,0.23,0.2,231009
Tamil Nadu,125,UDUMALAIPETTAI,7 Mahendran A.,MALE,34,GENERAL,IND,Ring,322,0,322,0.16,0.14,231009
Tamil Nadu,125,UDUMALAIPETTAI,8 Umar Ali D.,MALE,58,GENERAL,IND,Battery Torch,314,1,315,0.15,0.14,231009
Tamil Nadu,125,UDUMALAIPETTAI,9 Ramasamy S.,MALE,67,GENERAL,IND,Letter box,223,4,227,0.11,0.1,231009
Tamil Nadu,125,UDUMALAIPETTAI,10 Kalimuthu S.,MALE,37,GENERAL,IND,Bat,135,0,135,0.07,0.06,231009
Tamil Nadu,125,UDUMALAIPETTAI,11 Ganesh S.,MALE,31,GENERAL,IND,Coconut farm,120,4,124,0.06,0.05,231009
Tamil Nadu,125,UDUMALAIPETTAI,12 Elsy C.,FEMALE,66,GENERAL,IND,Electric pole,82,2,84,0.04,0.04,231009
TURN OUT,,,,,,TOTAL:,,,201804,1771,203575,-,88.12,
Tamil Nadu,126,MADATHUKULAM,1 R Jayaramakrishnan,MALE,59,GENERAL,DMK,Rising sun,69595,863,70458,37.43,32.8,214837
Tamil Nadu,126,MADATHUKULAM,2 C Shanmugavelu,MALE,76,GENERAL,AMMKMNKZ,Pressure cooker,53982,508,54490,28.95,25.36,214837
Tamil Nadu,126,MADATHUKULAM,3 R Thirumalai,MALE,33,GENERAL,TVK,Whistle,52419,265,52684,27.99,24.52,214837
Tamil Nadu,126,MADATHUKULAM,4 M Radhamani,FEMALE,38,GENERAL,NTK,Farmer Carrying Plough,6497,81,6578,3.49,3.06,214837
Tamil Nadu,126,MADATHUKULAM,6 K Vadivazhagan Balaji,MALE,38,GENERAL,IND,Telephone,662,2,664,0.35,0.31,214837
Tamil Nadu,126,MADATHUKULAM,7 Ak Senthilkumar,MALE,54,SC,PT,Gas cylinder,615,6,621,0.33,0.29,214837
Tamil Nadu,126,MADATHUKULAM,8 Sp Mahendran,MALE,39,GENERAL,IND,Electric pole,464,0,464,0.25,0.22,214837
Tamil Nadu,126,MADATHUKULAM,9 M Shanugavel,MALE,45,GENERAL,IND,Diamond,395,2,397,0.21,0.18,214837
Tamil Nadu,126,MADATHUKULAM,10 S Shanmugavel,MALE,52,GENERAL,IND,Kettle,297,4,301,0.16,0.14,214837
Tamil Nadu,126,MADATHUKULAM,11 P Thangaraj,MALE,51,SC,IND,Ring,263,0,263,0.14,0.12,214837
Tamil Nadu,126,MADATHUKULAM,12 M Ahamed Ali,MALE,46,GENERAL,IND,Camera,206,0,206,0.11,0.1,214837
Tamil Nadu,126,MADATHUKULAM,13 A Shanmugavel,MALE,60,GENERAL,IND,Pestle and mortar,119,1,120,0.06,0.06,214837
Tamil Nadu,126,MADATHUKULAM,14 K Shanmugavel,MALE,37,GENERAL,IND,Noodles bowl,92,0,92,0.05,0.04,214837
TURN OUT,,,,,,TOTAL:,,,186503,1746,188249,-,87.62,
Tamil Nadu,127,PALANI,1 Ravimanoharan. K,MALE,57,GENERAL,ADMK,Two leaves,66426,560,66986,32.11,27.92,239881
Tamil Nadu,127,PALANI,2 Dr. Praveen Kumar. M,MALE,40,GENERAL,TVK,Whistle,65742,551,66293,31.78,27.64,239881
Tamil Nadu,127,PALANI,3 Pandi. N,MALE,68,GENERAL,CPI(M),"Hammer, Sickle and Star",64942,592,65534,31.41,27.32,239881
Tamil Nadu,127,PALANI,4 Murugeswari. B,FEMALE,27,ST,NTK,Farmer Carrying Plough,6195,105,6300,3.02,2.63,239881
Tamil Nadu,127,PALANI,6 Nachimuthu. S,MALE,49,SC,BSP,Elephant,580,5,585,0.28,0.24,239881
Tamil Nadu,127,PALANI,7 Jayakumar. T,MALE,29,GENERAL,IND,Pen nib with seven rays,519,1,520,0.25,0.22,239881
Tamil Nadu,127,PALANI,8 Praveenkumar. R,MALE,29,GENERAL,IND,Bat,283,0,283,0.14,0.12,239881
Tamil Nadu,127,PALANI,9 Ramamoorthi. G,MALE,50,GENERAL,RTSMJD,Ring,271,2,273,0.13,0.11,239881
Tamil Nadu,127,PALANI,10 Ashokkumar. G,MALE,32,GENERAL,IND,Computer,253,1,254,0.12,0.11,239881
Tamil Nadu,127,PALANI,11 Balachandran. M,MALE,47,SC,IND,Electric pole,214,0,214,0.1,0.09,239881
Tamil Nadu,127,PALANI,12 Madheswari. R,FEMALE,45,SC,IND,Bead necklace,178,0,178,0.09,0.07,239881
Tamil Nadu,127,PALANI,13 Vaykkaldurai. K,MALE,48,SC,PT,Gas cylinder,148,3,151,0.07,0.06,239881
Tamil Nadu,127,PALANI,14 Thannasiappan. P,MALE,64,GENERAL,IND,Coconut farm,135,1,136,0.07,0.06,239881
Tamil Nadu,127,PALANI,15 Thirumalaisamy. B,MALE,51,SC,IND,Sewing machine,90,2,92,0.04,0.04,239881
Tamil Nadu,127,PALANI,16 Anbarasu. R,MALE,46,GENERAL,IND,Dish antenna,70,0,70,0.03,0.03,239881
TURN OUT,,,,,,TOTAL:,,,206784,1835,208619,-,86.97,
Tamil Nadu,128,ODDANCHATRAM,1 Sakkarapani. R,MALE,64,GENERAL,DMK,Rising sun,92068,1031,93099,46.17,42.27,220263
Tamil Nadu,128,ODDANCHATRAM,2 Vidiyal S. Sekar,MALE,58,GENERAL,BJP,Lotus,49494,356,49850,24.72,22.63,220263
Tamil Nadu,128,ODDANCHATRAM,3 Mohan. S,MALE,46,GENERAL,TVK,Whistle,48906,249,49155,24.38,22.32,220263
Tamil Nadu,128,ODDANCHATRAM,4 Ragupathi. P,MALE,56,GENERAL,NTK,Farmer Carrying Plough,5382,72,5454,2.71,2.48,220263
Tamil Nadu,128,ODDANCHATRAM,6 Prabaharan. M,MALE,35,GENERAL,IND,Diamond,646,0,646,0.32,0.29,220263
Tamil Nadu,128,ODDANCHATRAM,7 Murugaraj. P,MALE,41,SC,BSP,Elephant,508,8,516,0.26,0.23,220263
Tamil Nadu,128,ODDANCHATRAM,8 Alagiyannan. A,MALE,60,GENERAL,IND,Pen nib with seven rays,298,3,301,0.15,0.14,220263
Tamil Nadu,128,ODDANCHATRAM,9 Nagul Prakash. A,MALE,32,GENERAL,IND,Trumpet,240,0,240,0.12,0.11,220263
Tamil Nadu,128,ODDANCHATRAM,10 Raghunath. K,MALE,29,GENERAL,IND,Computer,216,0,216,0.11,0.1,220263
Tamil Nadu,128,ODDANCHATRAM,11 Manikannan. A,MALE,26,GENERAL,IND,Coconut farm,191,1,192,0.1,0.09,220263
Tamil Nadu,128,ODDANCHATRAM,12 Kumarrathinam. M,MALE,55,GENERAL,IND,Sitar,174,1,175,0.09,0.08,220263
Tamil Nadu,128,ODDANCHATRAM,13 Chellamuthu. K,MALE,61,GENERAL,IND,Cake,101,0,101,0.05,0.05,220263
Tamil Nadu,128,ODDANCHATRAM,14 Ananthraj. T,MALE,40,SC,IND,Cauliflower,99,0,99,0.05,0.04,220263
Tamil Nadu,128,ODDANCHATRAM,15 Arumugam. M,MALE,59,GENERAL,IND,Gas cylinder,89,0,89,0.04,0.04,220263
TURN OUT,,,,,,TOTAL:,,,199890,1734,201624,-,91.54,
Tamil Nadu,129,ATHOOR,1 I. Periasamy,MALE,73,GENERAL,DMK,Rising sun,104467,1773,106240,44.79,40.5,262329
Tamil Nadu,129,ATHOOR,2 N. Kalaiselvi,FEMALE,50,GENERAL,TVK,Whistle,83113,759,83872,35.36,31.97,262329
Tamil Nadu,129,ATHOOR,3 A. Viswanathan,MALE,72,GENERAL,ADMK,Two leaves,32172,305,32477,13.69,12.38,262329
Tamil Nadu,129,ATHOOR,4 Dr. A. Simon Justin,MALE,44,GENERAL,NTK,Farmer Carrying Plough,9759,187,9946,4.19,3.79,262329
Tamil Nadu,129,ATHOOR,6 D. Sankar,MALE,42,GENERAL,NADLMMKLK,Pen nib with seven rays,719,1,720,0.3,0.27,262329
Tamil Nadu,129,ATHOOR,7 M.k. Nagendran,MALE,56,GENERAL,AJPK,Pressure cooker,575,1,576,0.24,0.22,262329
Tamil Nadu,129,ATHOOR,8 K. Visvanathan,MALE,62,GENERAL,IND,Cot,538,0,538,0.23,0.21,262329
Tamil Nadu,129,ATHOOR,9 S. Karthigaiselvan,MALE,30,SC,BSP,Elephant,525,6,531,0.22,0.2,262329
Tamil Nadu,129,ATHOOR,10 P. Manivel,MALE,44,SC,IND,Truck,353,0,353,0.15,0.13,262329
Tamil Nadu,129,ATHOOR,11 M. Periyasamy,MALE,47,GENERAL,IND,Bat,225,11,236,0.1,0.09,262329
Tamil Nadu,129,ATHOOR,12 K. Jayaprakash,MALE,41,SC,PT,Gas cylinder,226,4,230,0.1,0.09,262329
Tamil Nadu,129,ATHOOR,13 K. Kathiresan,MALE,48,GENERAL,IND,Coconut farm,200,0,200,0.08,0.08,262329
Tamil Nadu,129,ATHOOR,14 S. Bala Murugan,MALE,36,GENERAL,tavk,Camera,177,6,183,0.08,0.07,262329
Tamil Nadu,129,ATHOOR,15 D. Nagaraj,MALE,46,GENERAL,IND,Air conditioner,154,1,155,0.07,0.06,262329
Tamil Nadu,129,ATHOOR,16 K. Velmurugan,MALE,47,GENERAL,IND,Electric pole,114,0,114,0.05,0.04,262329
TURN OUT,,,,,,TOTAL:,,,234114,3069,237183,-,90.41,
Tamil Nadu,130,NILAKKOTTAI (SC),1 Ayyanar.r,MALE,38,SC,TVK,Whistle,67953,627,68580,34.71,30.95,221565
Tamil Nadu,130,NILAKKOTTAI (SC),2 Nagajothi.s,FEMALE,42,SC,DMK,Rising sun,64944,711,65655,33.23,29.63,221565
Tamil Nadu,130,NILAKKOTTAI (SC),3 Thenmozhi.s,FEMALE,64,SC,ADMK,Two leaves,49510,414,49924,25.27,22.53,221565
Tamil Nadu,130,NILAKKOTTAI (SC),4 Dr.kailai Rajan.d,MALE,74,SC,NTK,Farmer Carrying Plough,8486,129,8615,4.36,3.89,221565
Tamil Nadu,130,NILAKKOTTAI (SC),5 Selvam.p B.a. B.l.,MALE,45,SC,RPI(A),Ganna kisan,738,25,763,0.39,0.34,221565
Tamil Nadu,130,NILAKKOTTAI (SC),7 Manikandan.p,MALE,46,SC,IND,Peas,515,0,515,0.26,0.23,221565
Tamil Nadu,130,NILAKKOTTAI (SC),8 Rajalakshmi.m,FEMALE,34,SC,BSP,Elephant,501,4,505,0.26,0.23,221565
Tamil Nadu,130,NILAKKOTTAI (SC),9 Sankar.p,MALE,46,SC,PT,Gas cylinder,427,14,441,0.22,0.2,221565
Tamil Nadu,130,NILAKKOTTAI (SC),10 Vijayapandiyan.m,MALE,26,SC,IND,Pen nib with seven rays,413,2,415,0.21,0.19,221565
Tamil Nadu,130,NILAKKOTTAI (SC),11 Anbalagan.g,MALE,74,SC,AIPTMMK,Coconut farm,390,9,399,0.2,0.18,221565
Tamil Nadu,130,NILAKKOTTAI (SC),12 Manoharan.m,MALE,61,SC,IND,Ring,349,0,349,0.18,0.16,221565
Tamil Nadu,130,NILAKKOTTAI (SC),13 Alappan.a,MALE,44,SC,IND,Sitar,330,1,331,0.17,0.15,221565
Tamil Nadu,130,NILAKKOTTAI (SC),14 Perumal.n,MALE,73,SC,IND,Television,237,1,238,0.12,0.11,221565
Tamil Nadu,130,NILAKKOTTAI (SC),15 Chellam.k,MALE,71,SC,IND,Iron,160,2,162,0.08,0.07,221565
Tamil Nadu,130,NILAKKOTTAI (SC),16 Karuppaiah.s,MALE,45,SC,IND,Electric pole,59,0,59,0.03,0.03,221565
TURN OUT,,,,,,TOTAL:,,,195636,1957,197593,-,89.18,
Tamil Nadu,131,NATHAM,1 Natham Viswanathan R,MALE,76,GENERAL,ADMK,Two leaves,85215,493,85708,35.84,32.79,261393
Tamil Nadu,131,NATHAM,2 Selvakumar K,MALE,46,GENERAL,DMK,Rising sun,73336,503,73839,30.88,28.25,261393
Tamil Nadu,131,NATHAM,3 Ramesh L N,MALE,47,GENERAL,TVK,Whistle,64603,394,64997,27.18,24.87,261393
Tamil Nadu,131,NATHAM,4 Alagammal A,FEMALE,36,GENERAL,NTK,Farmer Carrying Plough,9570,107,9677,4.05,3.7,261393
Tamil Nadu,131,NATHAM,5 Alex S,MALE,43,SC,tavk,Camera,715,0,715,0.3,0.27,261393
Tamil Nadu,131,NATHAM,7 Vadivel K,MALE,46,GENERAL,IND,Water tank,584,0,584,0.24,0.22,261393
Tamil Nadu,131,NATHAM,8 Vijayakumar S,MALE,31,GENERAL,IND,Box,465,0,465,0.19,0.18,261393
Tamil Nadu,131,NATHAM,9 Gopal R,MALE,49,SC,IND,Diamond,307,0,307,0.13,0.12,261393
Tamil Nadu,131,NATHAM,10 Murugesan C,MALE,48,GENERAL,IND,Television,289,0,289,0.12,0.11,261393
Tamil Nadu,131,NATHAM,11 Murugan K,MALE,44,SC,IND,Black board,273,0,273,0.11,0.1,261393
Tamil Nadu,131,NATHAM,12 Rajasekaran P,MALE,27,GENERAL,AJPK,Gas cylinder,246,1,247,0.1,0.09,261393
Tamil Nadu,131,NATHAM,13 Maria Arockiam S,MALE,57,GENERAL,IND,Cot,245,0,245,0.1,0.09,261393
Tamil Nadu,131,NATHAM,14 Rama Janarthanan S,MALE,45,GENERAL,IND,Laptop,233,0,233,0.1,0.09,261393
Tamil Nadu,131,NATHAM,15 Venkatesh P,MALE,34,GENERAL,IND,Cauliflower,175,0,175,0.07,0.07,261393
Tamil Nadu,131,NATHAM,16 Satham Usain M,MALE,30,GENERAL,IND,Bat,154,1,155,0.06,0.06,261393
Tamil Nadu,131,NATHAM,17 Venkatesan G,MALE,54,GENERAL,IND,Computer,148,1,149,0.06,0.06,261393
Tamil Nadu,131,NATHAM,18 Manikandan V,MALE,49,SC,IND,Road roller,137,1,138,0.06,0.05,261393
Tamil Nadu,131,NATHAM,19 Tamilselvan C,MALE,43,GENERAL,IND,Flute,108,3,111,0.05,0.04,261393
Tamil Nadu,131,NATHAM,20 Vijayakumar S,MALE,47,SC,PT,Bucket,103,0,103,0.04,0.04,261393
Tamil Nadu,131,NATHAM,21 Dhandabani K,MALE,54,SC,IND,Dish antenna,79,2,81,0.03,0.03,261393
Tamil Nadu,131,NATHAM,22 Sundar C,MALE,44,GENERAL,IND,Balloon,53,0,53,0.02,0.02,261393
TURN OUT,,,,,,TOTAL:,,,237623,1517,239140,-,91.49,
Tamil Nadu,132,DINDIGUL,1 Senthilkumar. I.p,MALE,47,GENERAL,DMK,Rising sun,73160,1329,74489,35.13,30.76,242126
Tamil Nadu,132,DINDIGUL,2 Nazeer Raja. G,MALE,49,GENERAL,TVK,Whistle,72510,848,73358,34.6,30.3,242126
Tamil Nadu,132,DINDIGUL,3 Sreenivasan. C,MALE,78,GENERAL,ADMK,Two leaves,53228,758,53986,25.46,22.3,242126
Tamil Nadu,132,DINDIGUL,4 Mutharasi. S,FEMALE,35,GENERAL,NTK,Farmer Carrying Plough,7142,157,7299,3.44,3.01,242126
Tamil Nadu,132,DINDIGUL,6 Selvadhayanithi. M,MALE,28,GENERAL,IND,Socks,252,0,252,0.12,0.1,242126
Tamil Nadu,132,DINDIGUL,7 Sheik Bareeth.b,MALE,38,GENERAL,tavk,Camera,246,3,249,0.12,0.1,242126
Tamil Nadu,132,DINDIGUL,8 Nagaraj. N,MALE,41,GENERAL,IND,Road roller,211,0,211,0.1,0.09,242126
